novo_nome;nome_original;fonte;categoria;descricao;palavras_chave;ambiente;objetos;estilo;iluminacao;pessoas;usos;observacoes
suite-quarto-cama-casal-parede-verde-cabeceira-ferro-01.jpg;IMG_0152.CR3;raw-preview;Suítes & Quartos;Quarto de suite com cama de casal arrumada em roupa de cama branca/creme e multiplos travesseiros, cabeceira de ferro forjado encostada em painel de madeira ripada. Parede verde musgo, cortina floral bege na janela, arandelas de tecido nas laterais da cabeceira e criado-mudo de madeira escura com controle remoto e vela.;suite, quarto, cama-casal, cabeceira-ferro-forjado, travesseiros, cortina-floral, arandela, luminaria-parede, criado-mudo, controle-remoto, vela, tapete-preto-bolinhas, piso-laminado, parede-verde-musgo, janela, roupa-de-cama-branca, aconchegante, interior, horizontal, sem-pessoas;Quarto de suite;cama de casal, cabeceira de ferro forjado, travesseiros (multiplos), cortina floral, arandela de parede/luminaria, criado-mudo de madeira, controle remoto, vela, tapete preto com bolinhas brancas, piso laminado de madeira;aconchegante, campestre, tons terrosos e verde musgo;luz natural pela janela combinada com iluminacao artificial quente das arandelas;nenhuma;site - pagina da suite, post instagram - apresentacao do quarto, anuncio - divulgacao de hospedagem, material comercial - book de vendas;"boa nitidez; ha frame muito semelhante em sequencia (quase identico, ver IMG_0153)"
suite-quarto-cama-casal-parede-verde-cabeceira-ferro-02.jpg;IMG_0153.CR3;raw-preview;Suítes & Quartos;Segunda captura do mesmo quarto de suite com cama de casal, cabeceira de ferro forjado e parede verde musgo, angulo e enquadramento praticamente identicos ao frame anterior da sequencia.;suite, quarto, cama-casal, cabeceira-ferro-forjado, travesseiros, cortina-floral, arandela, luminaria-parede, criado-mudo, controle-remoto, vela, tapete-preto-bolinhas, piso-laminado, parede-verde-musgo, janela, roupa-de-cama-branca, aconchegante, interior, horizontal, sem-pessoas, frame-repetido;Quarto de suite;cama de casal, cabeceira de ferro forjado, travesseiros (multiplos), cortina floral, arandela de parede/luminaria, criado-mudo de madeira, controle remoto, vela, tapete preto com bolinhas brancas, piso laminado de madeira;aconchegante, campestre, tons terrosos e verde musgo;luz natural pela janela combinada com iluminacao artificial quente das arandelas;nenhuma;site - pagina da suite, post instagram - apresentacao do quarto, banco de imagens - opcao alternativa ao frame anterior;"frame quase identico ao IMG_0152 (mesma cena, mesmo angulo, possivel bracketing); manter apenas um dos dois se for reduzir acervo"
suite-quarto-tv-frigobar-aparador-cabideiro-amenities-01.jpg;IMG_0154.CR3;raw-preview;Suítes & Quartos;Area de estar do quarto de suite com TV de tela plana montada na parede verde, aparador de madeira com controle remoto, livro, guia informativo com QR code e petiscos. Ao lado, cabideiro branco de pe e frigobar branco com garrafa de vinho tinto, espumante e duas tacas de vidro sobre o eletrodomestico.;suite, quarto, tv-parede, frigobar, aparador-madeira, cabideiro, controle-remoto, livro, guia-qrcode, vinho-tinto, espumante, taca-vidro, amenities, piso-laminado, parede-verde, interior, horizontal, sem-pessoas, boas-vindas, eletrodomestico;Area de estar/amenities do quarto de suite;tv de tela plana (Samsung), aparador/console de madeira com gavetas, controle remoto, livro, guia informativo com qr code, potinho com doces, sache de amendoim, cabideiro de pe branco, frigobar branco (Midea), garrafa de vinho tinto, garrafa de espumante/champagne, taca de vidro (x2), piso laminado de madeira;aconchegante, funcional, detalhes de boas-vindas;luz artificial interna, ambiente;nenhuma;site - amenities da suite, post instagram - detalhe de boas-vindas/frigobar, stories - o que tem no quarto, material comercial - book de vendas;"boa nitidez; TV desligada; ha frame muito semelhante em sequencia (quase identico, ver IMG_0155)"
suite-quarto-tv-frigobar-aparador-cabideiro-amenities-02.jpg;IMG_0155.CR3;raw-preview;Suítes & Quartos;Segunda captura da mesma area de estar do quarto de suite, com TV na parede verde, aparador de madeira, cabideiro branco e frigobar com vinho e espumante, mesmo angulo e composicao do frame anterior.;suite, quarto, tv-parede, frigobar, aparador-madeira, cabideiro, controle-remoto, livro, guia-qrcode, vinho-tinto, espumante, taca-vidro, amenities, piso-laminado, parede-verde, interior, horizontal, sem-pessoas, frame-repetido;Area de estar/amenities do quarto de suite;tv de tela plana (Samsung), aparador/console de madeira com gavetas, controle remoto, livro, guia informativo com qr code, potinho com doces, sache de amendoim, cabideiro de pe branco, frigobar branco (Midea), garrafa de vinho tinto, garrafa de espumante/champagne, taca de vidro (x2), piso laminado de madeira;aconchegante, funcional, detalhes de boas-vindas;luz artificial interna, ambiente;nenhuma;site - amenities da suite, post instagram - detalhe alternativo, banco de imagens - opcao alternativa ao frame anterior;"frame quase identico ao IMG_0154 (mesma cena, mesmo angulo, possivel bracketing); manter apenas um dos dois se for reduzir acervo"
detalhe-travesseiros-cabeceira-ferro-quarto-suite.jpg;IMG_0156.CR3;raw-preview;Detalhe & Decoração;Detalhe em close-up de dois travesseiros encostados na cabeceira de ferro forjado da cama, com painel de madeira ripada bege ao fundo. Enquadramento em angulo baixo, tom mais escuro que o padrao das demais fotos do quarto.;detalhe, travesseiro, cabeceira-ferro-forjado, painel-madeira-ripada, cama, suite, quarto, close-up, textura, angulo-baixo, interior, horizontal, sem-pessoas, tom-escuro;Detalhe da cama/cabeceira do quarto de suite;travesseiros (x2), cabeceira de ferro forjado, painel de madeira ripada;close, detalhe textural, aconchegante;luz artificial baixa, ambiente mais escuro que o padrao do lote;nenhuma;post instagram - detalhe/textura, stories - bastidores do quarto, banco de imagens - detalhe decorativo;"imagem mais escura/subexposta em relacao as demais do lote; angulo baixo, sem contexto amplo do quarto; aproveitavel apenas como detalhe, nao como foto principal da suite"
lareira-canto-suite-lenha-caixote-madeira.jpg;IMG_0157.CR3;raw-preview;Suítes & Quartos;Lareira de canto com estrutura conica preta e base retangular verde-acinzentada, adesivo de identificacao do fabricante e vela branca no interior. Ao lado, caixote de madeira rustico com lenha empilhada, sobre piso laminado e parede verde musgo.;lareira, lareira-de-canto, lenha, caixote-madeira, inverno, aconchego, suite, quarto, parede-verde, piso-laminado, tomada-eletrica, rustico, interior, horizontal, sem-pessoas, clima-serra, vela;Canto com lareira do quarto de suite;lareira de canto, base/estrutura da lareira, vela branca, caixote de madeira rustico, lenha, piso laminado de madeira, tomada eletrica;rustico, aconchegante, clima de inverno na serra;luz artificial interna, ambiente;nenhuma;post instagram - clima de inverno/lareira, stories - diferencial da suite, campanha sazonal - inverno na serra, material comercial - book de vendas;"lareira aparentemente apagada/fria no momento da foto; adesivo de fabricante visivel na estrutura (marca 'Fiat Lux'); boa nitidez"
lareira-lenha-canto-sala-verde-cesto-madeira-horizontal-02.jpg;IMG_0159.CR3;raw-preview;Áreas Comuns & Lounge;Mesma cena da foto anterior do lote: canto com lareira/fogao a lenha preto, parede verde salvia, piso amadeirado, rodape branco e caixote de madeira com lenha ao lado. Caixa de fosforos Fiat Lux, aticador metalico e objeto branco cilindrico sobre o fogao. Tomada eletrica na parede a direita. Variacao minima de angulo em relacao a IMG_0158.;lareira, lareira a lenha, fogao a lenha, canto da sala, parede verde salvia, piso amadeirado, porcelanato, rodape branco, cesto de lenha, caixote de madeira, lenha rachada, caixa de fosforos, fiat lux, cano de chamine, tomada eletrica, ambiente interno, sem pessoas, aconchegante, rustico, inverno, horizontal, detalhe, decoracao rustica, sala de estar, area comum;canto de sala com lareira a lenha;lareira/fogao a lenha preto, caixa de fosforos Fiat Lux, aticador metalico, objeto cilindrico branco (possivel vela), caixote de madeira com lenha rachada, tomada eletrica, rodape branco, piso porcelanato amadeirado;rustico e aconchegante, paleta neutra em verde salvia e tons de madeira;luz natural difusa, sem sombras fortes, tom quente;nenhuma;campanha de inverno, post sobre aconchego/lareira, detalhe de amenidade, conteudo institucional, stories;"segunda tomada da mesma sequencia do lote (quase identica a IMG_0158), variacao minima de enquadramento; cano da chamine cortado no topo do quadro; boa nitidez, sem pessoas."
lareira-lenha-canto-sala-verde-cesto-madeira-horizontal-03.jpg;IMG_0160.CR3;raw-preview;Áreas Comuns & Lounge;"Mesma cena de canto com lareira/fogao a lenha preto, parede verde salvia, piso amadeirado e caixote de madeira com lenha. Enquadramento mostra um pouco mais de piso na parte inferior em relacao aos frames anteriores do lote. Caixa de fosforos Fiat Lux, aticador metalico e objeto branco cilindrico sobre o fogao; tomada eletrica na parede a direita.";lareira, lareira a lenha, fogao a lenha, canto da sala, parede verde salvia, piso amadeirado, porcelanato, rodape branco, cesto de lenha, caixote de madeira, lenha rachada, caixa de fosforos, fiat lux, cano de chamine, tomada eletrica, ambiente interno, sem pessoas, aconchegante, rustico, inverno, horizontal, detalhe, sala de estar, area comum;canto de sala com lareira a lenha;lareira/fogao a lenha preto, caixa de fosforos Fiat Lux, aticador metalico, objeto cilindrico branco (possivel vela), caixote de madeira com lenha rachada, tomada eletrica, rodape branco, piso porcelanato amadeirado;rustico e aconchegante, paleta neutra em verde salvia e tons de madeira;luz natural difusa, sem sombras fortes, tom quente;nenhuma;campanha de inverno, post sobre aconchego/lareira, detalhe de amenidade, conteudo institucional, stories;"terceira tomada da sequencia do lote, mostra um pouco mais de piso na parte inferior do quadro; cano da chamine cortado no topo; demais elementos iguais as outras fotos do lote; boa nitidez, sem pessoas."
lareira-lenha-canto-sala-verde-cesto-madeira-horizontal-04.jpg;IMG_0161.CR3;raw-preview;Áreas Comuns & Lounge;"Mesma cena de canto com lareira/fogao a lenha preto e caixote de madeira com lenha, em enquadramento levemente mais fechado, com a lareira deslocada para a esquerda do quadro em relacao aos frames anteriores do lote. Parede verde salvia, piso amadeirado, rodape branco. Caixa de fosforos Fiat Lux, aticador metalico e objeto branco cilindrico sobre o fogao; tomada eletrica na parede a direita.";lareira, lareira a lenha, fogao a lenha, canto da sala, parede verde salvia, piso amadeirado, porcelanato, rodape branco, cesto de lenha, caixote de madeira, lenha rachada, caixa de fosforos, fiat lux, cano de chamine, tomada eletrica, ambiente interno, sem pessoas, aconchegante, rustico, inverno, horizontal, detalhe, sala de estar, area comum;canto de sala com lareira a lenha;lareira/fogao a lenha preto, caixa de fosforos Fiat Lux, aticador metalico, objeto cilindrico branco (possivel vela), caixote de madeira com lenha rachada, tomada eletrica, rodape branco, piso porcelanato amadeirado;rustico e aconchegante, paleta neutra em verde salvia e tons de madeira;luz natural difusa, sem sombras fortes, tom quente;nenhuma;campanha de inverno, post sobre aconchego/lareira, detalhe de amenidade, conteudo institucional, stories;"quarta tomada da sequencia do lote, enquadramento levemente mais fechado com a lareira deslocada a esquerda; cano da chamine cortado no topo; demais elementos iguais as outras fotos do lote; boa nitidez, sem pessoas."
lareira-lenha-canto-sala-verde-cano-teto-vertical-01.jpg;IMG_0162.CR3;raw-preview;Áreas Comuns & Lounge;Canto de ambiente interno em enquadramento vertical mostrando o conjunto completo da lareira a lenha, do piso ate o teto, incluindo todo o cano da chamine que sai do topo do fogao e atravessa o teto. Parede verde salvia, piso em porcelanato amadeirado, rodape branco. Caixote de madeira com lenha ao lado direito. Caixa de fosforos Fiat Lux, aticador metalico e objeto branco cilindrico sobre o fogao.;lareira, lareira a lenha, fogao a lenha, canto da sala, parede verde salvia, piso amadeirado, porcelanato, rodape branco, cesto de lenha, caixote de madeira, lenha rachada, caixa de fosforos, fiat lux, cano de chamine completo, chamine ate o teto, enquadramento vertical, formato retrato, stories, reels, ambiente interno, sem pessoas, aconchegante, rustico, inverno;canto de sala com lareira a lenha, vista completa ate o teto;lareira/fogao a lenha preto, cano de chamine completo ate o teto, caixa de fosforos Fiat Lux, aticador metalico, objeto cilindrico branco (possivel vela), caixote de madeira com lenha rachada, rodape branco, piso porcelanato amadeirado;rustico e aconchegante, paleta neutra em verde salvia e tons de madeira;luz natural difusa, sem sombras fortes, tom quente;nenhuma;campanha de inverno, post sobre aconchego/lareira em formato vertical, story/reel de amenidade, conteudo institucional;"enquadramento vertical, unico do lote a mostrar a cena completa da lareira e chamine ate o teto (as demais fotos horizontais cortam o cano no topo); util para formato vertical (stories/reels); boa nitidez, sem pessoas."
lareira-lenha-canto-sala-verde-cano-teto-vertical-02.jpg;IMG_0163.CR3;raw-preview;Áreas Comuns & Lounge;Mesma cena vertical completa da lareira a lenha ate o teto, com o cano da chamine visivel por inteiro. Parede verde salvia, piso amadeirado, rodape branco. Caixote de madeira com lenha aparece um pouco mais proximo da camera em relacao ao frame anterior do lote. Caixa de fosforos Fiat Lux, aticador metalico e objeto branco cilindrico sobre o fogao.;lareira, lareira a lenha, fogao a lenha, canto da sala, parede verde salvia, piso amadeirado, porcelanato, rodape branco, cesto de lenha, caixote de madeira, lenha rachada, caixa de fosforos, fiat lux, cano de chamine completo, chamine ate o teto, enquadramento vertical, formato retrato, stories, reels, ambiente interno, sem pessoas, aconchegante, rustico, inverno;canto de sala com lareira a lenha, vista completa ate o teto;lareira/fogao a lenha preto, cano de chamine completo ate o teto, caixa de fosforos Fiat Lux, aticador metalico, objeto cilindrico branco (possivel vela), caixote de madeira com lenha rachada, rodape branco, piso porcelanato amadeirado;rustico e aconchegante, paleta neutra em verde salvia e tons de madeira;luz natural difusa, sem sombras fortes, tom quente;nenhuma;campanha de inverno, post sobre aconchego/lareira em formato vertical, story/reel de amenidade, conteudo institucional;"segunda tomada vertical da mesma cena (quase identica a IMG_0162), caixote de lenha aparece um pouco mais proximo da camera; cano completo ate o teto visivel; boa nitidez, sem pessoas."
banheiro-suite-bancada-granito-preto-toalha-vermelha-espelho-eucalipto.jpg;IMG_0164.CR3;raw-preview;Suítes & Quartos;"Banheiro de suite com bancada em granito preto com veios brancos, cuba de embutir branca e torneira cromada. Bide/ducha higienica visivel a esquerda junto ao vaso sanitario branco. Sobre a bancada: toalha de rosto vermelha enrolada, dois copos cinza, dispensador de sabonete liquido cinza e uma cestinha de vime com miniaturas de amenities. Ramo de eucalipto decorativo em vaso azul na ponta direita da bancada. Espelho grande reflete uma janela com cortina de voil branca e uma parede em tom rosa/avermelhado do quarto ao fundo, alem de um chuveiro. Parede pintada em verde salvia e painel de ripas de madeira. Rolos de papel higienico guardados sob a bancada; tomada 110V na parede.";banheiro, banheiro de suite, bancada de granito preto, cuba de embutir branca, torneira cromada, bide, vaso sanitario, toalha vermelha enrolada, copos cinza, dispensador de sabonete, cesta de amenities, eucalipto decorativo, espelho, cortina de voil branca, parede verde salvia, painel de madeira ripado, papel higienico, tomada 110v, ambiente interno, sem pessoas, suite, detalhe de banheiro, sofisticado;banheiro de suite;bancada de granito preto com veios brancos, cuba de embutir branca, torneira cromada, bide/ducha higienica, vaso sanitario branco, toalha de rosto vermelha enrolada, copos cinza, dispensador de sabonete liquido, cesta de amenities com miniaturas, ramo de eucalipto em vaso azul, espelho grande, rolos de papel higienico, tomada 110v, painel de ripas de madeira;sofisticado e contemporaneo, contraste entre granito escuro, parede verde salvia e painel de madeira ripada;luz natural pela janela refletida no espelho, iluminacao difusa e tons quentes;nenhuma;post sobre suites, detalhe de banheiro/amenities, conteudo institucional, material comercial de vendas, anuncio de suite;"boa nitidez, sem pessoas; reflexo no espelho mostra parte do quarto com cortina de voil e parede rosa/avermelhada, alem de um chuveiro, sugerindo banheiro conjugado ao quarto; janela com esquadria visivel ao fundo no reflexo."
banheiro-suite-bancada-marmore-preto-amenities-toalha.jpg;IMG_0165.CR3;raw-preview;Suítes & Quartos;Detalhe da bancada do banheiro de suite em marmore preto veiado, com cuba embutida branca, torneira cromada, toalha de rosto enrolada em tom terracota, dispenser e copos cinza, cestinha de amenities com frasquinhos, vaso azul com folhagem (eucalipto) e espelho refletindo a banheira ao fundo com cortina e janela para o verde.;banheiro, suite, bancada, marmore-preto, cuba-embutida, torneira-cromada, amenities, toalha-enrolada, toalha-terracota, copos-ceramica, dispenser-sabonete, eucalipto, vaso-azul, espelho, reflexo-banheira, janela, cortina, tomada-110v, detalhe, luz-natural, fotografia-horizontal, verde-oliva, hospitalidade;Banheiro de suite - bancada/pia;bancada de marmore preto, cuba/pia embutida, torneira cromada, toalha de rosto enrolada, dispenser de sabonete, copos cinza, cestinha com amenities (frascos), vaso azul com eucalipto, espelho, tomada 110V, cortina voil;Hospitalidade contemporanea com toque rustico, mármore preto e madeira, parede verde-oliva;Luz natural vinda da janela refletida no espelho, ambiente claro;nenhuma;detalhe de amenities do banheiro, material institucional/site, post de suite/experiencia, anuncio de conforto e cuidado com o hospede;"Boa nitidez, enquadramento levemente diagonal; reflexo no espelho mostra a banheira do mesmo banheiro"
banheiro-suite-banheira-freestanding-vista-mata-tapetes.jpg;IMG_0166.CR3;raw-preview;Suítes & Quartos;Banheiro de suite com banheira de imersao freestanding branca em frente a janela ampla com vista para a mata, cortina voil branca com barra coral, ducha de mao em coluna cromada, piso em ceramica preta com dois tapetes (bege felpudo e branco), vaso sanitario ao lado direito e pequena bancada de madeira com velas junto a janela.;banheiro, suite, banheira, freestanding, vista-mata, janela-panoramica, cortina-voil, ducha-de-mao, piso-preto, tapete-bege, tapete-branco, vaso-sanitario, madeira, velas, natureza, verde, luz-natural, fotografia-horizontal, hospedagem, conforto, relaxamento;Banheiro de suite - area da banheira;banheira freestanding branca, janela grande com vista para mata, cortina voil branca/coral, misturador de piso cromado com ducha de mao, tapetes de banho, vaso sanitario, prateleira de madeira com velas;Rustico-contemporaneo, madeira e ceramica preta, integracao com a natureza;Luz natural abundante pela janela, ambiente diurno claro;nenhuma;destaque de suite com banheira, conteudo de experiencia/relaxamento, anuncio de suite premium, post de vista para a natureza;Boa nitidez, enquadramento amplo do ambiente
banheiro-suite-banheira-cortina-vista-floresta-toalheiro.jpg;IMG_0167.CR3;raw-preview;Suítes & Quartos;Angulo alternativo do mesmo banheiro de suite mostrando a banheira freestanding branca junto a janela ampla com cortinas voil abertas revelando vista de floresta, toalheiro/aquecedor de toalhas na parede a esquerda, bancada de madeira com velas e sabonete, e bancada de marmore preto com pia visivel a direita.;banheiro, suite, banheira, freestanding, vista-floresta, cortina-aberta, toalheiro, aquecedor-toalhas, bancada-madeira, velas, marmore-preto, pia, janela, natureza, verde, luz-natural, fotografia-horizontal, hospedagem, detalhe;Banheiro de suite - area da banheira, angulo lateral;banheira freestanding branca, toalheiro aquecido de parede, janela com cortina voil, prateleira de madeira com velas e sabonete, bancada de marmore preto ao fundo, misturador de piso cromado;Rustico-contemporaneo, madeira e mármore preto;Luz natural, ambiente com contraste entre area clara da janela e cantos mais escuros;nenhuma;material de suite/banheiro para site, conteudo institucional de infraestrutura, comparativo de angulos do mesmo ambiente;Levemente mais escura nas bordas que a IMG_0166, mesmo ambiente
banheiro-suite-banheira-freestanding-detalhe-torneira-janela.jpg;IMG_0168.CR3;raw-preview;Suítes & Quartos;Close-up em angulo elevado da banheira de imersao freestanding branca vazia, mostrando o acabamento interno, ralo/valvula central, misturador de piso cromado com ducha de mao ao lado, janela com vista para vegetacao e parede de madeira ripada ao fundo.;banheiro, suite, banheira, freestanding, detalhe, close-up, misturador-cromado, ducha-de-mao, janela, vista-verde, madeira-ripada, vazia, interior-banheira, fotografia-horizontal, luz-natural, hospedagem, conforto;Banheiro de suite - detalhe da banheira;banheira freestanding branca (interior), valvula/ralo da banheira, misturador de piso cromado, ducha de mao, janela com vista para mata, parede de madeira ripada;Minimalista/rustico-contemporaneo, foco no objeto;Luz natural lateral vinda da janela;nenhuma;detalhe de produto/mobiliario do banheiro, material tecnico de suite, conteudo de banheira de imersao;Boa nitidez, enquadramento em angulo alto/diagonal
banheiro-suite-chuveiro-parede-madeira-piso-marmore-preto.jpg;IMG_0169.CR3;raw-preview;Suítes & Quartos;Area de chuveiro do banheiro de suite com parede ripada em madeira clara, chuveiro tipo chuva fixo no teto e ducha de mao em haste flexivel, piso em marmore/ardosia preto com ralo, pequena janela quadrada com vidro entreaberto mostrando cerca de madeira e parede coral externa, cortina voil e toalhas dobradas (azul e branca) sobre nicho de madeira junto a janela.;banheiro, suite, chuveiro, ducha-de-mao, chuveiro-tipo-chuva, parede-madeira-ripada, piso-marmore-preto, janela-pequena, toalhas-dobradas, toalha-azul, toalha-branca, cortina-voil, cerca-madeira, area-externa-coral, luz-natural, fotografia-vertical, hospedagem, rustico;Banheiro de suite - box/area de chuveiro;chuveiro tipo chuva fixo, ducha de mao com mangueira flexivel, registro/misturador de parede, janela pequena quadrada, toalhas dobradas azul e branca, cortina voil;Rustico-contemporaneo, revestimento em madeira, contraste com piso escuro;Luz natural pela janela lateral pequena, ambiente com contraste;nenhuma;destaque da area de banho/chuveiro da suite, material de infraestrutura do quarto, conteudo sobre acabamento em madeira;Boa nitidez, orientacao vertical
banheiro-suite-chuveiro-chuveirinho-janela-toalhas-dobradas.jpg;IMG_0170.CR3;raw-preview;Suítes & Quartos;Angulo alternativo (mais amplo/vertical) da mesma area de chuveiro, mostrando parede verde acima do revestimento de madeira ripada, chuveiro tipo chuva e ducha de mao, janela pequena entreaberta com vista para cerca de madeira e area externa, toalhas dobradas em azul e branco no nicho junto a janela, cortina voil e borda da banheira visivel no canto inferior direito.;banheiro, suite, chuveiro, parede-verde, madeira-ripada, chuveiro-tipo-chuva, ducha-de-mao, janela-pequena, toalhas-dobradas, cortina-voil, banheira-parcial, fotografia-vertical, luz-natural, hospedagem, rustico, detalhe;Banheiro de suite - box/area de chuveiro, angulo mais amplo;chuveiro tipo chuva, ducha de mao, registro de parede, janela pequena com vidro entreaberto, toalhas dobradas azul e branca, cortina voil, borda da banheira freestanding;Rustico-contemporaneo, combinacao parede verde-oliva e madeira;Luz natural pela janela, parte superior da parede mais iluminada;nenhuma;variação de angulo da area de chuveiro, material de infraestrutura do quarto, conteudo institucional de suite;"Boa nitidez; mesmo ambiente da IMG_0169 em angulo mais aberto"
banheiro-suite-vista-geral-vaso-sanitario-bancada-espelho-quarto.jpg;IMG_0171.CR3;raw-preview;Suítes & Quartos;Vista geral do banheiro de suite mostrando vaso sanitario branco com ducha higienica ao lado, parede de madeira ripada, bancada de marmore preto com cuba embutida, torneira cromada, amenities (dispenser, copos, toalha enrolada, cestinha, eucalipto), espelho grande refletindo o quarto com cama ao fundo, piso em marmore preto com tapetes brancos e porta aberta para outro comodo.;banheiro, suite, vaso-sanitario, ducha-higienica, bancada-marmore-preto, cuba-embutida, torneira-cromada, amenities, toalha-enrolada, eucalipto, espelho, reflexo-quarto, cama, piso-marmore-preto, tapetes-brancos, madeira-ripada, porta-aberta, fotografia-horizontal, luz-natural, hospedagem, suite-completa;Banheiro de suite - vista geral (vaso e bancada);vaso sanitario branco, ducha higienica, porta-papel higienico, bancada de marmore preto com pia, torneira cromada, amenities (dispenser, copos, cestinha), eucalipto em vaso azul, espelho grande, tapetes de banho brancos, porta para o quarto;Rustico-contemporaneo, integracao banheiro-quarto, mármore preto e madeira;Luz natural complementada por iluminacao interna, ambiente claro;nenhuma;visao geral do banheiro para material de site/booking, conteudo institucional mostrando integracao suite-banheiro, post de apresentacao da suite;Boa nitidez, enquadramento amplo mostrando conexao com o quarto via espelho e porta
nicho-suite-kit-pet-cama-toalhas-tigela-cachorro-variante.jpg;IMG_0175.CR3;raw-preview;Pets;Mesma cena do nicho de amenities pet (armario azul com cama de pet em caixote de madeira, cobertor estampado, pano laranja, roupao cinza, toalhas listradas enroladas e porta-retrato com pata de cachorro), em variacao de enquadramento praticamente identica a IMG_0174, revelando uma toalha adicional (tom marrom/cinza) no canto inferior direito que estava cortada na outra foto. Porta aberta ao fundo com espelho refletindo a piscina e tigela de pet sobre tapete rosa no piso.;nicho, closet, suite, kit-pet, cama-pet, toalhas-listradas, toalha-extra, cesto-madeira, cobertor-estampado, roupao, moldura-pata-cachorro, tigela-cachorro, tapete-rosa, espelho, piscina-refletida, porta-aberta, parede-azul, pet-friendly, amenities, piso-madeira, sem-pessoas, enquadramento-alternativo;Nicho/armario de amenities pet dentro de suite, com vista para corredor e piscina refletida no espelho;cabide vazio, caixote de madeira, almofada/cama de pet enrolada, cobertor estampado dobrado, pano/roupao laranja, roupao/cobertor cinza, tres toalhas listradas enroladas, toalha lisa creme enrolada, toalha extra marrom/cinza (canto), porta-retrato com pata de cachorro, espelho de parede, tigela de pet, tapete rosa;Rustico-aconchegante, kit funcional de hospitalidade pet integrado a decoracao azul e bege da suite;Luz natural pela porta aberta combinada com luz ambiente interna, mesma condicao da foto irma;nenhuma;conteudo pet-friendly, post sobre amenities/kit de boas-vindas, banco de imagens - opcao alternativa de enquadramento;"Quase identica a IMG_0174 (mesma tomada/serie), diferindo apenas no enquadramento; util como opcao B caso a primeira tenha algum problema de recorte."
quarto-suite-cama-casal-cabeceira-vitral-tiffany-frontal.jpg;IMG_0176.CR3;raw-preview;Suítes & Quartos;"Vista frontal centralizada de cama de casal em suite com paredes amarelo-ocre, cabeceira de ferro e madeira em tom creme/azul com detalhes dourados em formato de folhagem, iluminacao de LED quente atras da cabeceira. Colcha acolchoada marrom/taupe cobrindo a cama ate o chao, com almofadas cinza texturizadas sobre travesseiros brancos. Dois criados-mudos escuros com tampo de madeira flanqueiam a cama, o da direita com abajur estilo Tiffany colorido; poltrona cinza visivel no canto esquerdo e fragmento de poster vintage 'ITALY' no canto superior esquerdo. Piso em mosaico claro visivel na base da foto.";quarto, suite, cama-casal, cabeceira-ferro, cabeceira-dourada, luminaria-tiffany, abajur-colorido, criado-mudo, colcha-marrom, almofadas-cinza, travesseiros-brancos, poltrona-cinza, poster-italia, parede-amarela, piso-mosaico, iluminacao-quente, decor-rustico-chique, vista-frontal, sem-pessoas, hospedagem, interior;Suite de casal, vista frontal da cama com cabeceira decorada e criados-mudos;cabeceira de ferro/madeira com detalhes dourados, dois criados-mudos com tampo de madeira, luminaria estilo Tiffany, vela decorativa em copo, travesseiros brancos, almofadas cinza acolchoadas, colcha marrom/taupe, poltrona cinza, poster vintage ITALY, piso em mosaico;Rustico-mediterraneo/vintage, com toques de vitral colorido tipo Tiffany e paleta amarelo-azul-marrom;Luz artificial quente predominante (LED de cove atras da cabeceira + abajur), sem luz natural direta visivel;nenhuma;site - pagina de suites, post estatico apresentando o quarto, carrossel de tour pela suite, material comercial de reserva;"Boa nitidez e composicao simetrica; tom de branco levemente amarelado pela luz ambiente quente."
quarto-suite-cama-casal-cabeceira-vitral-tiffany-poltrona.jpg;IMG_0177.CR3;raw-preview;Suítes & Quartos;Mesma suite de casal da foto anterior, com camera levemente deslocada revelando mais da poltrona cinza e do criado-mudo esquerdo, onde aparecem um controle remoto/objeto preto e um item dourado sobre o tampo. Cabeceira de ferro com detalhes dourados, colcha marrom/taupe, almofadas cinza sobre travesseiros brancos, abajur Tiffower colorido no criado-mudo direito, piso em mosaico claro visivel na base.;quarto, suite, cama-casal, cabeceira-ferro, luminaria-tiffany, criado-mudo, controle-remoto, colcha-marrom, almofadas-cinza, travesseiros-brancos, poltrona-cinza, parede-amarela, piso-mosaico, iluminacao-quente, decor-rustico-chique, sem-pessoas, hospedagem, interior, enquadramento-alternativo;Suite de casal, mesma cena da foto anterior com leve variacao de angulo mostrando a poltrona;cabeceira de ferro/madeira com detalhes dourados, dois criados-mudos, luminaria estilo Tiffany, controle remoto/objeto sobre criado-mudo, vela decorativa em copo, travesseiros brancos, almofadas cinza, colcha marrom/taupe, poltrona cinza, piso em mosaico;Rustico-mediterraneo/vintage, mesma linha decorativa da suite;Luz artificial quente (cove lighting + abajur), sem luz natural direta;nenhuma;banco de imagens - opcao alternativa de enquadramento, site - pagina de suites, carrossel de tour pela suite;"Quase duplicata de IMG_0176, mesma serie/tomada com leve reenquadramento; poster ITALY nao aparece cortado nesta versao."
